image_id,x,y,w,h,confidence,file_path,ID
487,565,192,15,43,0.9972437620162964,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0487_pedestrian_1.png,-1
487,583,201,26,62,0.99692302942276,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0487_pedestrian_2.png,-1
488,644,208,44,126,0.9994531273841858,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0488_pedestrian_0.png,-1
488,584,200,25,63,0.9966110587120056,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0488_pedestrian_1.png,-1
489,646,208,44,124,0.9994416832923889,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0489_pedestrian_0.png,-1
489,566,191,15,41,0.9967027306556702,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0489_pedestrian_1.png,-1
490,647,209,44,126,0.999413013458252,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0490_pedestrian_0.png,-1
490,586,200,26,63,0.9966709017753601,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0490_pedestrian_1.png,-1
491,646,208,43,124,0.9997242093086243,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0491_pedestrian_0.png,-1
491,585,200,27,65,0.9957018494606018,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0491_pedestrian_1.png,-1
492,649,211,44,128,0.9990147352218628,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0492_pedestrian_0.png,-1
492,581,202,25,65,0.9968397617340088,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0492_pedestrian_1.png,-1
493,648,209,43,124,0.9969164133071899,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0493_pedestrian_0.png,-1
494,652,213,50,129,0.9983106851577759,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0494_pedestrian_0.png,-1
495,649,210,46,124,0.9971363544464111,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0495_pedestrian_0.png,-1
496,584,201,25,59,0.997816801071167,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0496_pedestrian_0.png,-1
496,656,214,49,130,0.9957104921340942,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0496_pedestrian_1.png,-1
499,136,280,136,311,0.9980177879333496,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0499_pedestrian_0.png,-1
500,138,281,143,307,0.9951598048210144,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0500_pedestrian_0.png,-1
501,674,212,50,147,0.9951098561286926,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0501_pedestrian_0.png,-1
502,677,213,51,144,0.9950023293495178,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0502_pedestrian_0.png,-1
503,678,211,52,147,0.9960854053497314,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0503_pedestrian_0.png,-1
504,678,212,48,140,0.9979453682899475,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0504_pedestrian_0.png,-1
504,587,199,27,65,0.9970712661743164,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0504_pedestrian_1.png,-1
505,673,211,48,139,0.9969025254249573,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0505_pedestrian_0.png,-1
506,681,211,49,136,0.9971932768821716,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0506_pedestrian_0.png,-1
507,681,209,53,150,0.998198926448822,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0507_pedestrian_0.png,-1
507,102,285,158,357,0.9966024160385132,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0507_pedestrian_1.png,-1
508,683,211,55,149,0.9984220266342163,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0508_pedestrian_0.png,-1
509,683,210,51,146,0.9987624883651733,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0509_pedestrian_0.png,-1
510,687,210,59,160,0.9980886578559875,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0510_pedestrian_0.png,-1
511,685,207,52,149,0.9983435869216919,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0511_pedestrian_0.png,-1
512,686,206,55,153,0.9977496266365051,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0512_pedestrian_0.png,-1
513,687,205,54,152,0.9988079071044922,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0513_pedestrian_0.png,-1
514,691,205,56,154,0.999451220035553,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0514_pedestrian_0.png,-1
515,697,205,58,158,0.9989180564880371,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0515_pedestrian_0.png,-1
516,698,203,59,162,0.9989797472953796,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0516_pedestrian_0.png,-1
517,698,204,59,165,0.9988883137702942,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0517_pedestrian_0.png,-1
518,700,204,59,161,0.9987842440605164,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0518_pedestrian_0.png,-1
519,699,205,58,159,0.9984501600265503,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0519_pedestrian_0.png,-1
520,702,205,57,162,0.9962014555931091,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0520_pedestrian_0.png,-1
522,705,206,55,156,0.9972443580627441,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0522_pedestrian_0.png,-1
523,697,206,51,148,0.9980060458183289,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0523_pedestrian_0.png,-1
524,704,206,58,161,0.9966437816619873,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0524_pedestrian_0.png,-1
525,703,206,57,158,0.9981448650360107,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0525_pedestrian_0.png,-1
526,703,205,58,163,0.998462438583374,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0526_pedestrian_0.png,-1
527,706,204,58,167,0.9985696077346802,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0527_pedestrian_0.png,-1
528,701,204,57,173,0.9993652701377869,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0528_pedestrian_0.png,-1
529,705,204,58,173,0.9995777010917664,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0529_pedestrian_0.png,-1
530,701,203,57,172,0.999460756778717,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0530_pedestrian_0.png,-1
531,700,205,58,171,0.9993993043899536,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0531_pedestrian_0.png,-1
532,694,205,58,174,0.9997503161430359,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0532_pedestrian_0.png,-1
533,699,205,61,180,0.9996457099914551,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0533_pedestrian_0.png,-1
534,699,205,60,177,0.9993895292282104,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0534_pedestrian_0.png,-1
534,579,181,24,60,0.9965779185295105,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0534_pedestrian_1.png,-1
535,701,205,62,177,0.9992627501487732,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0535_pedestrian_0.png,-1
536,707,203,64,178,0.9980789422988892,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0536_pedestrian_0.png,-1
537,707,202,62,178,0.9980400204658508,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0537_pedestrian_0.png,-1
538,704,204,66,184,0.9992659687995911,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0538_pedestrian_0.png,-1
538,580,177,23,58,0.9965729713439941,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0538_pedestrian_1.png,-1
539,702,204,63,175,0.998176097869873,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0539_pedestrian_0.png,-1
540,700,203,56,165,0.9988383650779724,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0540_pedestrian_0.png,-1
540,579,173,22,59,0.9967973828315735,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0540_pedestrian_1.png,-1
540,725,207,63,176,0.9964687824249268,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0540_pedestrian_2.png,-1
541,707,202,63,182,0.9978753328323364,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0541_pedestrian_0.png,-1
541,577,172,23,59,0.9958869814872742,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0541_pedestrian_1.png,-1
541,724,206,65,192,0.9970980882644653,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0541_pedestrian_2.png,-1
542,711,200,66,194,0.9984526634216309,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0542_pedestrian_0.png,-1
542,577,172,23,60,0.9960786700248718,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0542_pedestrian_1.png,-1
543,707,200,66,192,0.9989724159240723,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0543_pedestrian_0.png,-1
543,576,168,22,53,0.9957979321479797,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0543_pedestrian_1.png,-1
543,725,205,67,202,0.9972276091575623,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0543_pedestrian_2.png,-1
544,715,200,64,199,0.9984151124954224,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0544_pedestrian_0.png,-1
545,572,171,22,59,0.9974716901779175,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0545_pedestrian_0.png,-1
546,573,171,23,60,0.9977038502693176,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0546_pedestrian_0.png,-1
546,726,204,66,203,0.9975695013999939,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0546_pedestrian_1.png,-1
547,571,173,24,63,0.9966931343078613,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0547_pedestrian_0.png,-1
549,727,200,71,200,0.9962868690490723,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0549_pedestrian_0.png,-1
550,722,201,71,203,0.995682954788208,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0550_pedestrian_0.png,-1
551,727,201,72,206,0.9954555034637451,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0551_pedestrian_0.png,-1
552,727,203,71,209,0.9962420463562012,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0552_pedestrian_0.png,-1
553,733,207,75,230,0.9971191883087158,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0553_pedestrian_0.png,-1
554,733,206,76,230,0.9965522289276123,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0554_pedestrian_0.png,-1
555,722,206,75,226,0.9966328740119934,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0555_pedestrian_0.png,-1
556,569,171,23,59,0.9950049519538879,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0556_pedestrian_0.png,-1
556,730,207,80,226,0.9969053864479065,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0556_pedestrian_1.png,-1
557,739,207,81,234,0.9977220892906189,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0557_pedestrian_0.png,-1
558,738,208,82,225,0.9967009425163269,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0558_pedestrian_0.png,-1
559,741,204,80,214,0.9962015748023987,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0559_pedestrian_0.png,-1
563,574,172,27,71,0.9976778626441956,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0563_pedestrian_0.png,-1
566,580,173,28,67,0.9953702092170715,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0566_pedestrian_0.png,-1
568,581,178,25,60,0.9951583743095398,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0568_pedestrian_0.png,-1
568,782,215,84,239,0.9979481101036072,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0568_pedestrian_1.png,-1
569,580,176,24,59,0.9956562519073486,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0569_pedestrian_0.png,-1
569,784,213,82,237,0.9966614246368408,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0569_pedestrian_1.png,-1
571,581,175,23,57,0.9977554678916931,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0571_pedestrian_0.png,-1
571,792,219,93,267,0.9958270192146301,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0571_pedestrian_1.png,-1
572,581,176,25,58,0.9963229894638062,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0572_pedestrian_0.png,-1
572,800,220,96,264,0.9955751895904541,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0572_pedestrian_1.png,-1
573,581,176,24,59,0.9976323843002319,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0573_pedestrian_0.png,-1
574,583,178,24,57,0.9970940351486206,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0574_pedestrian_0.png,-1
577,583,182,23,61,0.9952142238616943,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0577_pedestrian_0.png,-1
579,583,182,24,60,0.9951950907707214,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0579_pedestrian_0.png,-1
584,577,183,24,60,0.9957887530326843,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0584_pedestrian_0.png,-1
585,415,185,23,62,0.9952265024185181,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0585_pedestrian_0.png,-1
586,576,183,24,60,0.9974883794784546,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0586_pedestrian_0.png,-1
587,575,186,25,61,0.9970492720603943,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0587_pedestrian_0.png,-1
590,577,187,24,59,0.9951285123825073,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0590_pedestrian_0.png,-1
591,576,188,25,62,0.9950238466262817,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0591_pedestrian_0.png,-1
594,896,283,117,405,0.9976224303245544,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0594_pedestrian_0.png,-1
595,399,190,22,59,0.997657299041748,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0595_pedestrian_0.png,-1
595,386,185,28,70,0.9974111914634705,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0595_pedestrian_1.png,-1
595,903,285,103,440,0.996056079864502,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0595_pedestrian_2.png,-1
596,396,192,24,64,0.997962474822998,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0596_pedestrian_0.png,-1
596,906,279,104,418,0.9971354007720947,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0596_pedestrian_1.png,-1
598,580,197,25,62,0.9951684474945068,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0598_pedestrian_0.png,-1
601,585,202,25,62,0.9966084957122803,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0601_pedestrian_0.png,-1
602,586,204,23,61,0.9956920742988586,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0602_pedestrian_0.png,-1
604,551,193,14,37,0.996338963508606,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0604_pedestrian_0.png,-1
604,403,206,22,54,0.9964798092842102,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0604_pedestrian_1.png,-1
606,401,201,20,49,0.995314359664917,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0606_pedestrian_0.png,-1
607,399,201,19,48,0.9952138662338257,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0607_pedestrian_0.png,-1
612,409,209,22,52,0.9969624876976013,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0612_pedestrian_0.png,-1
613,596,203,25,63,0.9967002272605896,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0613_pedestrian_0.png,-1
614,596,202,25,61,0.995498538017273,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0614_pedestrian_0.png,-1
617,603,200,30,76,0.9966879487037659,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0617_pedestrian_0.png,-1
619,709,204,34,83,0.995555579662323,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0619_pedestrian_0.png,-1
619,607,199,26,67,0.9974508881568909,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0619_pedestrian_1.png,-1
622,714,203,33,80,0.9961355924606323,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0622_pedestrian_0.png,-1
622,610,201,26,67,0.9987815022468567,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0622_pedestrian_1.png,-1
623,614,199,24,61,0.9983611702919006,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0623_pedestrian_0.png,-1
624,611,201,22,53,0.9978634715080261,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0624_pedestrian_0.png,-1
624,469,208,24,60,0.9961293935775757,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0624_pedestrian_1.png,-1
625,614,199,24,58,0.9979552030563354,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0625_pedestrian_0.png,-1
626,472,209,25,60,0.9977061748504639,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0626_pedestrian_0.png,-1
626,404,204,18,44,0.9970285296440125,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0626_pedestrian_1.png,-1
627,730,204,32,86,0.9979732632637024,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0627_pedestrian_0.png,-1
627,421,204,31,77,0.9975433349609375,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0627_pedestrian_1.png,-1
627,473,208,26,58,0.9962958693504333,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0627_pedestrian_2.png,-1
627,401,203,15,36,0.997848391532898,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0627_pedestrian_3.png,-1
628,617,199,24,54,0.997270405292511,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0628_pedestrian_0.png,-1
628,425,205,33,79,0.9984918832778931,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0628_pedestrian_1.png,-1
628,403,203,15,39,0.9958280920982361,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0628_pedestrian_2.png,-1
628,475,207,24,59,0.9967813491821289,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0628_pedestrian_3.png,-1
630,617,203,23,59,0.9965601563453674,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0630_pedestrian_0.png,-1
630,424,206,33,76,0.9989369511604309,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0630_pedestrian_1.png,-1
630,399,200,13,33,0.9973445534706116,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0630_pedestrian_2.png,-1
630,456,208,28,69,0.9966283440589905,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0630_pedestrian_3.png,-1
630,475,210,23,56,0.9976783394813538,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0630_pedestrian_4.png,-1
631,617,200,25,62,0.9982228875160217,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0631_pedestrian_0.png,-1
631,425,206,33,80,0.9991982579231262,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0631_pedestrian_1.png,-1
631,457,209,29,71,0.9953742623329163,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0631_pedestrian_2.png,-1
631,403,203,16,39,0.9973356127738953,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0631_pedestrian_3.png,-1
631,480,210,23,56,0.9963613152503967,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0631_pedestrian_4.png,-1
632,619,203,26,61,0.9974270462989807,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0632_pedestrian_0.png,-1
632,748,209,36,100,0.9951068162918091,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0632_pedestrian_1.png,-1
633,618,201,27,62,0.9961735606193542,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0633_pedestrian_0.png,-1
633,426,205,35,83,0.9983481168746948,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0633_pedestrian_1.png,-1
633,406,202,17,42,0.9969983100891113,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0633_pedestrian_2.png,-1
633,457,209,26,57,0.9953327775001526,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0633_pedestrian_3.png,-1
634,753,208,41,101,0.9962003827095032,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0634_pedestrian_0.png,-1
636,618,199,28,64,0.9984105825424194,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0636_pedestrian_0.png,-1
636,754,206,40,101,0.9953413009643555,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0636_pedestrian_1.png,-1
637,618,199,28,66,0.9977359771728516,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0637_pedestrian_0.png,-1
638,756,206,36,95,0.9953759908676147,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0638_pedestrian_0.png,-1
639,760,204,40,106,0.9973551034927368,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0639_pedestrian_0.png,-1
644,616,201,27,60,0.998525083065033,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0644_pedestrian_0.png,-1
646,620,199,27,66,0.9988090991973877,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0646_pedestrian_0.png,-1
647,622,199,25,61,0.9975355863571167,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0647_pedestrian_0.png,-1
648,410,197,19,45,0.995250940322876,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0648_pedestrian_0.png,-1
649,801,208,40,114,0.9967501163482666,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0649_pedestrian_0.png,-1
650,403,194,15,39,0.9953553676605225,/home/minoda/git/DLAV/project/milestone3/intermediates/yolov3_outputs/pedestrian_images/image_0650_pedestrian_0.png,-1
